words,good_probs,Length,Thresh,Flag
cfcqqwc,0.005274748,7,0.05409819,TRUE
vcgrf,0.005276321,5,0.05409819,TRUE
hwwpm,0.005277366,5,0.05409819,TRUE
jpmwxrw,0.005280183,7,0.05409819,TRUE
xrfcmrw,0.005283677,7,0.05409819,TRUE
vmgvff,0.005285049,6,0.05409819,TRUE
hcrqvw,0.005289547,6,0.05409819,TRUE
jvlrd,0.005290338,5,0.05409819,TRUE
rmjww,0.005291297,5,0.05409819,TRUE
wpvjm,0.005291563,5,0.05409819,TRUE
mfgjxr,0.005297544,6,0.05409819,TRUE
wmqhmx,0.005303258,6,0.05409819,TRUE
gvhmqh,0.005304174,6,0.05409819,TRUE
rmgjmj,0.005304626,6,0.05409819,TRUE
jcmpmf,0.005318124,6,0.05409819,TRUE
rpvjm,0.005327428,5,0.05409819,TRUE
rmjqpvw,0.005327602,7,0.05409819,TRUE
wpqwx,0.005330418,5,0.05409819,TRUE
xpmwx,0.005332127,5,0.05409819,TRUE
ccfqwm,0.005334884,6,0.05409819,TRUE
vmpgj,0.00533838,5,0.05409819,TRUE
hqfgc,0.005339378,5,0.05409819,TRUE
rmmcj,0.005350006,5,0.05409819,TRUE
rrgmg,0.005354786,5,0.05409819,TRUE
vhrwwf,0.005355062,6,0.05409819,TRUE
hhwvj,0.005365333,5,0.05409819,TRUE
gmqjc,0.00537541,5,0.05409819,TRUE
wmrxg,0.005377315,5,0.05409819,TRUE
hfrcq,0.005380159,5,0.05409819,TRUE
cxwhf,0.005380278,5,0.05409819,TRUE
xpmcgw,0.005393438,6,0.05409819,TRUE
rmmvf,0.005400429,5,0.05409819,TRUE
xpccwm,0.00540097,6,0.05409819,TRUE
fvmjc,0.00541019,5,0.05409819,TRUE
vhxxvjg,0.005423862,7,0.05409819,TRUE
mrrqcg,0.00542966,6,0.05409819,TRUE
hfqwmj,0.005433303,6,0.05409819,TRUE
wpqwc,0.005449741,5,0.05409819,TRUE
chfpj,0.005454918,5,0.05409819,TRUE
gwpmmg,0.005457666,6,0.05409819,TRUE
jcfwjwp,0.005474342,7,0.05409819,TRUE
hfjfqw,0.005477003,6,0.05409819,TRUE
gfwqj,0.005490871,5,0.05409819,TRUE
gwqmg,0.00549363,5,0.05409819,TRUE
wjjgj,0.005504067,5,0.05409819,TRUE
vmfwrr,0.005514054,6,0.05409819,TRUE
hpxrgg,0.005523806,6,0.05409819,TRUE
jcxpf,0.005526114,5,0.05409819,TRUE
gprhjj,0.005535437,6,0.05409819,TRUE
jcjrr,0.005543659,5,0.05409819,TRUE
cxqcj,0.005544424,5,0.05409819,TRUE
vmpgv,0.005545614,5,0.05409819,TRUE
vjmcqp,0.005561249,6,0.05409819,TRUE
gxfvj,0.005562479,5,0.05409819,TRUE
ccgph,0.005565412,5,0.05409819,TRUE
jcfmpw,0.005580028,6,0.05409819,TRUE
gffhf,0.005583854,5,0.05409819,TRUE
mpwmw,0.005585695,5,0.05409819,TRUE
fpmpm,0.0055883,5,0.05409819,TRUE
xjcvrgq,0.005592118,7,0.05409819,TRUE
gxxvp,0.005603329,5,0.05409819,TRUE
cfrqv,0.005614811,5,0.05409819,TRUE
xmvvfwv,0.005624125,7,0.05409819,TRUE
mccxp,0.005634193,5,0.05409819,TRUE
vhvgxxc,0.005652139,7,0.05409819,TRUE
vpjjp,0.0056568,5,0.05409819,TRUE
gfwhh,0.005656837,5,0.05409819,TRUE
jqcvj,0.005664228,5,0.05409819,TRUE
fggqm,0.005665727,5,0.05409819,TRUE
vgwrgc,0.005667333,6,0.05409819,TRUE
ggxhmc,0.005674836,6,0.05409819,TRUE
vjqhgg,0.005675306,6,0.05409819,TRUE
hrxxhq,0.005678047,6,0.05409819,TRUE
fcxwm,0.005678353,5,0.05409819,TRUE
mmmhcf,0.005685379,6,0.05409819,TRUE
wmvhmh,0.005693945,6,0.05409819,TRUE
vpqqrf,0.00569467,6,0.05409819,TRUE
dnogc,0.005706692,5,0.05409819,TRUE
vjcfrf,0.005714046,6,0.05409819,TRUE
vxvqh,0.005722414,5,0.05409819,TRUE
mfwqp,0.005725943,5,0.05409819,TRUE
vggrx,0.005726077,5,0.05409819,TRUE
cgjprx,0.005733763,6,0.05409819,TRUE
wmwhqhh,0.00573724,7,0.05409819,TRUE
wmrwmv,0.005737693,6,0.05409819,TRUE
mcxhwfg,0.005762155,7,0.05409819,TRUE
fgmpvv,0.005766825,6,0.05409819,TRUE
wmwjr,0.005771867,5,0.05409819,TRUE
ccxmhq,0.005776455,6,0.05409819,TRUE
gqgwp,0.005777907,5,0.05409819,TRUE
wgmpg,0.005778005,5,0.05409819,TRUE
mmxcwg,0.005778137,6,0.05409819,TRUE
rvfwxr,0.005778198,6,0.05409819,TRUE
xhcvmp,0.005781163,6,0.05409819,TRUE
fqhjq,0.005790242,5,0.05409819,TRUE
xpgmf,0.00579306,5,0.05409819,TRUE
apsfc,0.005795264,5,0.05409819,TRUE
vrgwq,0.005796174,5,0.05409819,TRUE
vjxvmg,0.005811697,6,0.05409819,TRUE
xjfcmh,0.005815447,6,0.05409819,TRUE
wqwvj,0.005816677,5,0.05409819,TRUE
wpfqh,0.005817165,5,0.05409819,TRUE
wjvhvr,0.005822195,6,0.05409819,TRUE
mjmjq,0.005827971,5,0.05409819,TRUE
hchvvhp,0.005832348,7,0.05409819,TRUE
wpjqv,0.005836519,5,0.05409819,TRUE
frcpgg,0.005838443,6,0.05409819,TRUE
vjpmhv,0.005842701,6,0.05409819,TRUE
rxxvr,0.005846202,5,0.05409819,TRUE
vgjvxqj,0.005854333,7,0.05409819,TRUE
vgqprx,0.005862213,6,0.05409819,TRUE
wjjgf,0.005867147,5,0.05409819,TRUE
xgwfgg,0.005868774,6,0.05409819,TRUE
hqjgw,0.005870349,5,0.05409819,TRUE
nilqyq,0.005880934,6,0.05409819,TRUE
frhjw,0.005893752,5,0.05409819,TRUE
vjqpw,0.005894942,5,0.05409819,TRUE
gwwfrw,0.005899477,6,0.05409819,TRUE
gcgff,0.005903894,5,0.05409819,TRUE
cgwrm,0.005914991,5,0.05409819,TRUE
wjfcc,0.005919829,5,0.05409819,TRUE
wjrfg,0.005922827,5,0.05409819,TRUE
vqrqg,0.00593423,5,0.05409819,TRUE
wpxmx,0.005935024,5,0.05409819,TRUE
rvgqq,0.005946033,5,0.05409819,TRUE
nogsb,0.005948369,5,0.05409819,TRUE
skypx,0.005949153,5,0.05409819,TRUE
xrfmgmm,0.005949974,7,0.05409819,TRUE
xpccjh,0.005964699,6,0.05409819,TRUE
vhwvvr,0.005966417,6,0.05409819,TRUE
rcwqq,0.005968394,5,0.05409819,TRUE
cqfxvm,0.005978409,6,0.05409819,TRUE
cghpq,0.005978819,5,0.05409819,TRUE
jcxpw,0.005984054,5,0.05409819,TRUE
jcgxc,0.005989003,5,0.05409819,TRUE
hwrrq,0.005994732,5,0.05409819,TRUE
wwmqxj,0.005995379,6,0.05409819,TRUE
ccwxp,0.006000552,5,0.05409819,TRUE
vmjrr,0.006005059,5,0.05409819,TRUE
wmffpvj,0.006014194,7,0.05409819,TRUE
vjvjpv,0.006030156,6,0.05409819,TRUE
mjchcwf,0.00603702,7,0.05409819,TRUE
chpvmw,0.006037138,6,0.05409819,TRUE
ggwqw,0.006037663,5,0.05409819,TRUE
wjjvh,0.006038351,5,0.05409819,TRUE
xrwpgwr,0.006046477,7,0.05409819,TRUE
vjjjhq,0.006047978,6,0.05409819,TRUE
vmrjjhj,0.006057467,7,0.05409819,TRUE
ppfcg,0.006064363,5,0.05409819,TRUE
ggxxj,0.006065088,5,0.05409819,TRUE
hqjpq,0.006070622,5,0.05409819,TRUE
cxqgq,0.006079994,5,0.05409819,TRUE
mgqjg,0.006087579,5,0.05409819,TRUE
fcqwm,0.006100479,5,0.05409819,TRUE
vwchq,0.006102169,5,0.05409819,TRUE
wjrgx,0.006106118,5,0.05409819,TRUE
jjrwv,0.006110018,5,0.05409819,TRUE
xcwmf,0.006114501,5,0.05409819,TRUE
mjjjfx,0.006118318,6,0.05409819,TRUE
hjrxm,0.00612382,5,0.05409819,TRUE
cwxhm,0.0061244,5,0.05409819,TRUE
vppmhh,0.006129441,6,0.05409819,TRUE
jrhgmp,0.006136962,6,0.05409819,TRUE
whpmg,0.006143469,5,0.05409819,TRUE
hcrcvm,0.00614641,6,0.05409819,TRUE
rmrrfm,0.006155371,6,0.05409819,TRUE
wjmmvq,0.006163419,6,0.05409819,TRUE
cpqfxc,0.006168632,6,0.05409819,TRUE
xmvvx,0.006170239,5,0.05409819,TRUE
cwjxf,0.006189461,5,0.05409819,TRUE
gqvwhp,0.00620614,6,0.05409819,TRUE
gfxqpf,0.006212462,6,0.05409819,TRUE
xjfwwm,0.006216482,6,0.05409819,TRUE
gwfhw,0.0062167,5,0.05409819,TRUE
wjpmqq,0.006219448,6,0.05409819,TRUE
ccxhxm,0.006235078,6,0.05409819,TRUE
wmpwq,0.006240841,5,0.05409819,TRUE
hqpqg,0.006248144,5,0.05409819,TRUE
wpvjrm,0.006248971,6,0.05409819,TRUE
wmqjw,0.006249828,5,0.05409819,TRUE
whqcv,0.006257443,5,0.05409819,TRUE
hvrpmr,0.006259854,6,0.05409819,TRUE
jhpjh,0.006262928,5,0.05409819,TRUE
wjcqq,0.0062704,5,0.05409819,TRUE
xrcqpq,0.006274811,6,0.05409819,TRUE
jfqgq,0.006275903,5,0.05409819,TRUE
fmwhqf,0.006281188,6,0.05409819,TRUE
jjqcj,0.006289243,5,0.05409819,TRUE
vmpgw,0.006307872,5,0.05409819,TRUE
fvjjf,0.006323324,5,0.05409819,TRUE
fgxxg,0.006330064,5,0.05409819,TRUE
xrrwx,0.00633559,5,0.05409819,TRUE
jqwgf,0.006343348,5,0.05409819,TRUE
vjfjm,0.006346444,5,0.05409819,TRUE
vjjxrwf,0.00634748,7,0.05409819,TRUE
rxmfv,0.006355153,5,0.05409819,TRUE
hpgrf,0.006383089,5,0.05409819,TRUE
xrggmc,0.00638647,6,0.05409819,TRUE
chjcj,0.006401792,5,0.05409819,TRUE
gwfqm,0.006412763,5,0.05409819,TRUE
vhvjp,0.006417724,5,0.05409819,TRUE
rphgc,0.006419773,5,0.05409819,TRUE
fhqrgg,0.006421901,6,0.05409819,TRUE
rfxxg,0.006432357,5,0.05409819,TRUE
vvmmh,0.006432944,5,0.05409819,TRUE
rrwrj,0.006446753,5,0.05409819,TRUE
jpgqw,0.006447512,5,0.05409819,TRUE
jhrhj,0.006449768,5,0.05409819,TRUE
wgmmfxr,0.006452777,7,0.05409819,TRUE
fgfgxp,0.006470674,6,0.05409819,TRUE
jccwh,0.006477128,5,0.05409819,TRUE
chjcv,0.006480356,5,0.05409819,TRUE
vjcwrm,0.006485632,6,0.05409819,TRUE
cgrrfj,0.006500768,6,0.05409819,TRUE
jcvjmr,0.006506064,6,0.05409819,TRUE
wjgjh,0.006507084,5,0.05409819,TRUE
whvwj,0.006508806,5,0.05409819,TRUE
fxrqgg,0.006514419,6,0.05409819,TRUE
qqmvc,0.006521289,5,0.05409819,TRUE
wmpwv,0.006531883,5,0.05409819,TRUE
fnoslpv,0.006537262,7,0.05409819,TRUE
rmmvg,0.006543619,5,0.05409819,TRUE
ffwgq,0.006561407,5,0.05409819,TRUE
ffccj,0.006582795,5,0.05409819,TRUE
xpfwrcj,0.006586771,7,0.05409819,TRUE
wmpmv,0.006587133,5,0.05409819,TRUE
ffmwg,0.006592728,5,0.05409819,TRUE
gypsy,0.006605398,5,0.05409819,TRUE
hqxvg,0.006635635,5,0.05409819,TRUE
wjmpcf,0.006636285,6,0.05409819,TRUE
hpffv,0.006638038,5,0.05409819,TRUE
hqcxhm,0.006652758,6,0.05409819,TRUE
wghvc,0.006658473,5,0.05409819,TRUE
bscpl,0.006675338,5,0.05409819,TRUE
rmxcxr,0.006680481,6,0.05409819,TRUE
wfvjjr,0.006681175,6,0.05409819,TRUE
tybft,0.006701567,5,0.05409819,TRUE
xqgcfp,0.006711998,6,0.05409819,TRUE
rjpvqw,0.006713618,6,0.05409819,TRUE
mrmwp,0.006727288,5,0.05409819,TRUE
chgvj,0.006731315,5,0.05409819,TRUE
wfxxwx,0.006732856,6,0.05409819,TRUE
wmmvphf,0.0067509,7,0.05409819,TRUE
wpfmp,0.006763141,5,0.05409819,TRUE
rmjfc,0.006768583,5,0.05409819,TRUE
vjxwmqg,0.006774975,7,0.05409819,TRUE
whvhp,0.006776263,5,0.05409819,TRUE
xmgfcq,0.006777282,6,0.05409819,TRUE
ccrhxj,0.006782674,6,0.05409819,TRUE
whjwwxc,0.006788276,7,0.05409819,TRUE
jrxhm,0.006800571,5,0.05409819,TRUE
hqrwjm,0.006802434,6,0.05409819,TRUE
wfwmr,0.006813817,5,0.05409819,TRUE
wgprh,0.006816721,5,0.05409819,TRUE
ffhpw,0.006816773,5,0.05409819,TRUE
wmgwqwr,0.006819578,7,0.05409819,TRUE
wbacdcl,0.006819705,7,0.05409819,TRUE
vhxqp,0.006828053,5,0.05409819,TRUE
gwrjj,0.00683297,5,0.05409819,TRUE
pjchg,0.006853772,5,0.05409819,TRUE
xqcfgv,0.006854316,6,0.05409819,TRUE
vfrgf,0.006858963,5,0.05409819,TRUE
vjxwfvr,0.006862363,7,0.05409819,TRUE
fqhxv,0.006863797,5,0.05409819,TRUE
ccxcxp,0.006872439,6,0.05409819,TRUE
fcpch,0.006881647,5,0.05409819,TRUE
vjvhrw,0.006881989,6,0.05409819,TRUE
grvcgc,0.006893009,6,0.05409819,TRUE
cmhwr,0.006893997,5,0.05409819,TRUE
xqhhf,0.006899636,5,0.05409819,TRUE
xfhrx,0.006913457,5,0.05409819,TRUE
wgfrrj,0.006920584,6,0.05409819,TRUE
xgjmh,0.006927711,5,0.05409819,TRUE
gfrvf,0.006929321,5,0.05409819,TRUE
xpmxx,0.006942102,5,0.05409819,TRUE
roadtnhb,0.006946813,8,0.05409819,TRUE
pjhmh,0.006956003,5,0.05409819,TRUE
gqhmc,0.006958945,5,0.05409819,TRUE
hpqwr,0.006960455,5,0.05409819,TRUE
hbtmc,0.006969754,5,0.05409819,TRUE
hxrvr,0.006971287,5,0.05409819,TRUE
xpcmpc,0.006975475,6,0.05409819,TRUE
fmhwc,0.006977915,5,0.05409819,TRUE
chhjf,0.006983434,5,0.05409819,TRUE
fgxhm,0.006985844,5,0.05409819,TRUE
fqxwgj,0.006997675,6,0.05409819,TRUE
rrrqqc,0.007006145,6,0.05409819,TRUE
pccrgm,0.007008849,6,0.05409819,TRUE
gwwff,0.007009911,5,0.05409819,TRUE
xpcwqg,0.007011579,6,0.05409819,TRUE
wrqgrx,0.007025242,6,0.05409819,TRUE
raqib,0.007026009,5,0.05409819,TRUE
iiird,0.007043408,5,0.05409819,TRUE
xmwvxh,0.007046255,6,0.05409819,TRUE
gvwhm,0.007049669,5,0.05409819,TRUE
wmjwr,0.007055824,5,0.05409819,TRUE
vjwrrj,0.007057257,6,0.05409819,TRUE
fhrqm,0.007058468,5,0.05409819,TRUE
xpwfv,0.007062206,5,0.05409819,TRUE
fhxxc,0.007068086,5,0.05409819,TRUE
vjrwrvv,0.007077079,7,0.05409819,TRUE
cxwhfqj,0.007081666,7,0.05409819,TRUE
frpvm,0.007084096,5,0.05409819,TRUE
pxqrmv,0.007085916,6,0.05409819,TRUE
wgvqxc,0.007105127,6,0.05409819,TRUE
gwjvrjm,0.00710667,7,0.05409819,TRUE
rvjfg,0.007111053,5,0.05409819,TRUE
mqphc,0.007114035,5,0.05409819,TRUE
nokpk,0.007124975,5,0.05409819,TRUE
jcphv,0.007133532,5,0.05409819,TRUE
cgrww,0.00713943,5,0.05409819,TRUE
jpqmqq,0.007142326,6,0.05409819,TRUE
vgjqjh,0.007143229,6,0.05409819,TRUE
jxgqf,0.007143512,5,0.05409819,TRUE
fxvjq,0.007154539,5,0.05409819,TRUE
wjrgqwx,0.007161333,7,0.05409819,TRUE
wmgwrc,0.007183144,6,0.05409819,TRUE
vmfxc,0.007184346,5,0.05409819,TRUE
hpgrh,0.007194747,5,0.05409819,TRUE
cgrpw,0.007197197,5,0.05409819,TRUE
gwxjr,0.007208092,5,0.05409819,TRUE
cgwgh,0.007211237,5,0.05409819,TRUE
rmpcg,0.007216243,5,0.05409819,TRUE
wmpqmw,0.007221336,6,0.05409819,TRUE
wxmwx,0.007237927,5,0.05409819,TRUE
jjrgv,0.007261132,5,0.05409819,TRUE
wjwgxp,0.007263401,6,0.05409819,TRUE
hqqwv,0.007264862,5,0.05409819,TRUE
mmmwg,0.007278542,5,0.05409819,TRUE
xmfvpv,0.007307041,6,0.05409819,TRUE
hwrww,0.007310268,5,0.05409819,TRUE
fmrvh,0.007311055,5,0.05409819,TRUE
gffmj,0.007311528,5,0.05409819,TRUE
vjhrpf,0.007327144,6,0.05409819,TRUE
jrgjc,0.007329897,5,0.05409819,TRUE
xpcqq,0.007331927,5,0.05409819,TRUE
mgmhr,0.007336072,5,0.05409819,TRUE
jffpc,0.007352289,5,0.05409819,TRUE
rffgjr,0.007357356,6,0.05409819,TRUE
vhgrr,0.007366247,5,0.05409819,TRUE
jwvxmg,0.007370283,6,0.05409819,TRUE
cfwph,0.007373839,5,0.05409819,TRUE
jqrcx,0.00737777,5,0.05409819,TRUE
rmpwv,0.007382376,5,0.05409819,TRUE
gwqjxw,0.007385289,6,0.05409819,TRUE
wmghg,0.007391034,5,0.05409819,TRUE
hffjjj,0.007394387,6,0.05409819,TRUE
fxgqh,0.007399874,5,0.05409819,TRUE
vhrwxh,0.007438786,6,0.05409819,TRUE
ffhhqm,0.007448644,6,0.05409819,TRUE
xjcgrx,0.007485353,6,0.05409819,TRUE
wmjxmx,0.007490186,6,0.05409819,TRUE
rgqfc,0.00752018,5,0.05409819,TRUE
fcxqgc,0.007528928,6,0.05409819,TRUE
ffjpvq,0.007533796,6,0.05409819,TRUE
xpcqx,0.007536355,5,0.05409819,TRUE
xrphhfg,0.0075392,7,0.05409819,TRUE
wfmrv,0.007551824,5,0.05409819,TRUE
cqhmh,0.007552789,5,0.05409819,TRUE
xhqhp,0.007555577,5,0.05409819,TRUE
wmrqrv,0.007560701,6,0.05409819,TRUE
hqphc,0.00756243,5,0.05409819,TRUE
nuovo,0.007564532,5,0.05409819,TRUE
hqvrjr,0.007572081,6,0.05409819,TRUE
wqxcx,0.00758375,5,0.05409819,TRUE
wmpjq,0.007584625,5,0.05409819,TRUE
cchjq,0.007586689,5,0.05409819,TRUE
vjxqcf,0.007597632,6,0.05409819,TRUE
suoer,0.007613031,5,0.05409819,TRUE
whqxwrq,0.007614615,7,0.05409819,TRUE
grxwmj,0.007626687,6,0.05409819,TRUE
gjmmh,0.007649795,5,0.05409819,TRUE
hqwwh,0.007663301,5,0.05409819,TRUE
xjpjv,0.007678436,5,0.05409819,TRUE
xjcvrc,0.007686261,6,0.05409819,TRUE
fcxqwf,0.007690398,6,0.05409819,TRUE
qgqrh,0.007696808,5,0.05409819,TRUE
fjwjh,0.007696932,5,0.05409819,TRUE
xhxmgf,0.007699491,6,0.05409819,TRUE
ghcxf,0.007705772,5,0.05409819,TRUE
xmgxvw,0.00770729,6,0.05409819,TRUE
wjfmr,0.007712357,5,0.05409819,TRUE
hqcff,0.007720236,5,0.05409819,TRUE
xjqvf,0.007728152,5,0.05409819,TRUE
xjgjghg,0.007728556,7,0.05409819,TRUE
pchwvf,0.007732458,6,0.05409819,TRUE
hpwxm,0.007736645,5,0.05409819,TRUE
hmpgj,0.007753667,5,0.05409819,TRUE
wrwqc,0.007755216,5,0.05409819,TRUE
jmfmm,0.007760975,5,0.05409819,TRUE
vmxqg,0.007768818,5,0.05409819,TRUE
rmcwch,0.007778512,6,0.05409819,TRUE
xmfvx,0.007780375,5,0.05409819,TRUE
xrwwpxm,0.007804022,7,0.05409819,TRUE
fqfjq,0.00781212,5,0.05409819,TRUE
vhhpr,0.007822195,5,0.05409819,TRUE
vhvgh,0.007827937,5,0.05409819,TRUE
mmjwjv,0.00784902,6,0.05409819,TRUE
jwhvm,0.00785632,5,0.05409819,TRUE
whxwj,0.007856787,5,0.05409819,TRUE
ghcxq,0.007863344,5,0.05409819,TRUE
umdaecbs,0.007876328,8,0.05409819,TRUE
chfgc,0.0078814,5,0.05409819,TRUE
vghjm,0.007901093,5,0.05409819,TRUE
cqhwm,0.007925798,5,0.05409819,TRUE
hxpqxx,0.007928966,6,0.05409819,TRUE
fcgxm,0.007945924,5,0.05409819,TRUE
xqcjx,0.007952721,5,0.05409819,TRUE
fqwrcx,0.007962011,6,0.05409819,TRUE
mhvqqw,0.007976711,6,0.05409819,TRUE
sspdl,0.007983065,5,0.05409819,TRUE
ffwgc,0.007994104,5,0.05409819,TRUE
jxvqj,0.007995084,5,0.05409819,TRUE
fxvqp,0.008008092,5,0.05409819,TRUE
vjpjmr,0.008008869,6,0.05409819,TRUE
xfqpvj,0.008023594,6,0.05409819,TRUE
cgrqq,0.008029196,5,0.05409819,TRUE
xmvmgg,0.008029272,6,0.05409819,TRUE
hqjpqx,0.008040341,6,0.05409819,TRUE
jfqfrq,0.008055517,6,0.05409819,TRUE
wjhqx,0.008057508,5,0.05409819,TRUE
fhqqc,0.008063858,5,0.05409819,TRUE
vjrpjff,0.008077854,7,0.05409819,TRUE
gwrjh,0.008078156,5,0.05409819,TRUE
bwssb,0.008087083,5,0.05409819,TRUE
xpjfg,0.008097073,5,0.05409819,TRUE
wjpxf,0.008100485,5,0.05409819,TRUE
grgcm,0.008108059,5,0.05409819,TRUE
ipgcl,0.008110425,5,0.05409819,TRUE
mpwhc,0.008115587,5,0.05409819,TRUE
vjpchj,0.008119212,6,0.05409819,TRUE
cgwhmwh,0.008121329,7,0.05409819,TRUE
wrmqc,0.008136394,5,0.05409819,TRUE
hmpfj,0.008169766,5,0.05409819,TRUE
fwqrv,0.00817851,5,0.05409819,TRUE
chggg,0.00819342,5,0.05409819,TRUE
fqgjr,0.008199893,5,0.05409819,TRUE
wjpqgg,0.008214064,6,0.05409819,TRUE
chgfxj,0.008230718,6,0.05409819,TRUE
xhrjvvj,0.008255413,7,0.05409819,TRUE
whmvg,0.00828798,5,0.05409819,TRUE
hwrjrf,0.008293158,6,0.05409819,TRUE
jpvxqp,0.008299765,6,0.05409819,TRUE
vfxmc,0.008302502,5,0.05409819,TRUE
hqxfx,0.008305854,5,0.05409819,TRUE
cghfqr,0.008308865,6,0.05409819,TRUE
xpmxwr,0.008317236,6,0.05409819,TRUE
fxrvm,0.008329018,5,0.05409819,TRUE
hqxfw,0.008340248,5,0.05409819,TRUE
vmxchc,0.008341174,6,0.05409819,TRUE
pchmq,0.008355964,5,0.05409819,TRUE
mjcghmvmrm,0.008357772,10,0.05409819,TRUE
hwxcw,0.008366611,5,0.05409819,TRUE
xpchhx,0.008383654,6,0.05409819,TRUE
xjmxr,0.008386191,5,0.05409819,TRUE
bbbcl,0.008402134,5,0.05409819,TRUE
wmcghff,0.008414628,7,0.05409819,TRUE
gwfqhwj,0.008444511,7,0.05409819,TRUE
xmqfcj,0.008449185,6,0.05409819,TRUE
xgfqf,0.008452861,5,0.05409819,TRUE
gffjjg,0.008453779,6,0.05409819,TRUE
gmrjqw,0.008456247,6,0.05409819,TRUE
afnaz,0.008465591,5,0.05409819,TRUE
gjjfr,0.008477446,5,0.05409819,TRUE
wjcmp,0.008479142,5,0.05409819,TRUE
chggjp,0.008488048,6,0.05409819,TRUE
xmgxcj,0.008491958,6,0.05409819,TRUE
cgqph,0.008494789,5,0.05409819,TRUE
hgrwrr,0.008503725,6,0.05409819,TRUE
crqvg,0.008520404,5,0.05409819,TRUE
vmmmf,0.008533128,5,0.05409819,TRUE
crcmc,0.008538309,5,0.05409819,TRUE
xfqgx,0.00854504,5,0.05409819,TRUE
hpxmrcg,0.008555817,7,0.05409819,TRUE
cohsg,0.008566066,5,0.05409819,TRUE
xfcqw,0.008567075,5,0.05409819,TRUE
xfprx,0.008567989,5,0.05409819,TRUE
hjfgr,0.008571219,5,0.05409819,TRUE
xwrrw,0.008579611,5,0.05409819,TRUE
fcxmqf,0.008585532,6,0.05409819,TRUE
rmpvjw,0.008585573,6,0.05409819,TRUE
hvmgh,0.008598741,5,0.05409819,TRUE
vjqphx,0.008603474,6,0.05409819,TRUE
xqhjq,0.008604176,5,0.05409819,TRUE
frvfv,0.008607927,5,0.05409819,TRUE
wmhvrmm,0.00863152,7,0.05409819,TRUE
chxjjvg,0.008636642,7,0.05409819,TRUE
xmfhh,0.008666551,5,0.05409819,TRUE
fxjjg,0.008668024,5,0.05409819,TRUE
hsptl,0.008712398,5,0.05409819,TRUE
xjxcw,0.008716629,5,0.05409819,TRUE
wrjxj,0.008732027,5,0.05409819,TRUE
vjfxjqx,0.008764854,7,0.05409819,TRUE
vjpmff,0.008776696,6,0.05409819,TRUE
vjmmg,0.008780748,5,0.05409819,TRUE
rmpwqm,0.008784501,6,0.05409819,TRUE
cfqjmm,0.008785957,6,0.05409819,TRUE
wmffm,0.008798207,5,0.05409819,TRUE
xcvrv,0.008805139,5,0.05409819,TRUE
xxfhv,0.008811002,5,0.05409819,TRUE
cghqm,0.008829619,5,0.05409819,TRUE
whfqp,0.008832099,5,0.05409819,TRUE
fwjphx,0.008835278,6,0.05409819,TRUE
wjpqx,0.008866849,5,0.05409819,TRUE
jhwfm,0.008867244,5,0.05409819,TRUE
xmrpcw,0.008872061,6,0.05409819,TRUE
wjhqrv,0.008887316,6,0.05409819,TRUE
xqvfg,0.008897024,5,0.05409819,TRUE
cvjgrm,0.008901288,6,0.05409819,TRUE
xmwrcp,0.008924717,6,0.05409819,TRUE
wrvqm,0.00892506,5,0.05409819,TRUE
mjcgrwr,0.008925332,7,0.05409819,TRUE
wjvjp,0.00892654,5,0.05409819,TRUE
wfchc,0.008932613,5,0.05409819,TRUE
gwrwh,0.008932756,5,0.05409819,TRUE
fhqxxf,0.008938888,6,0.05409819,TRUE
cghmfq,0.008948437,6,0.05409819,TRUE
wjpqf,0.008957803,5,0.05409819,TRUE
chfrq,0.008981712,5,0.05409819,TRUE
rmwfxm,0.008993702,6,0.05409819,TRUE
hqwhp,0.008999479,5,0.05409819,TRUE
fqhqh,0.009024556,5,0.05409819,TRUE
vmrffc,0.009029063,6,0.05409819,TRUE
cgfgrc,0.009036023,6,0.05409819,TRUE
wjxxg,0.009051256,5,0.05409819,TRUE
qxcwf,0.009053138,5,0.05409819,TRUE
hwxvqr,0.009069326,6,0.05409819,TRUE
vhrvj,0.009070444,5,0.05409819,TRUE
wxqvm,0.009091927,5,0.05409819,TRUE
gynae,0.009095496,5,0.05409819,TRUE
wfrjq,0.00910029,5,0.05409819,TRUE
jxxjf,0.00911126,5,0.05409819,TRUE
gqvph,0.009133732,5,0.05409819,TRUE
xmqpw,0.009146199,5,0.05409819,TRUE
rmjqj,0.009147611,5,0.05409819,TRUE
wvqqqv,0.009150898,6,0.05409819,TRUE
noidq,0.00915448,5,0.05409819,TRUE
wjvrc,0.009154715,5,0.05409819,TRUE
hprwf,0.009156541,5,0.05409819,TRUE
mgrpm,0.00915896,5,0.05409819,TRUE
hwwchh,0.009169424,6,0.05409819,TRUE
vjxxr,0.009172694,5,0.05409819,TRUE
crrrf,0.009185414,5,0.05409819,TRUE
cchjr,0.009214897,5,0.05409819,TRUE
cxcqmp,0.009226746,6,0.05409819,TRUE
jqmjr,0.009257674,5,0.05409819,TRUE
jccrgj,0.009271778,6,0.05409819,TRUE
fcrxj,0.009279244,5,0.05409819,TRUE
hggrm,0.009279642,5,0.05409819,TRUE
hcrwr,0.009304674,5,0.05409819,TRUE
rvgrcx,0.009315802,6,0.05409819,TRUE
xrxqjhp,0.009339014,7,0.05409819,TRUE
xmfrpmnrn,0.009342885,9,0.05409819,TRUE
